SupplierID,SupplierName,SupplierCity,SupplierState,Rating,LeadTimeDays
2693,Supplier 2693,Indore,MP,3.6,6
2694,Supplier 2694,Indore,MP,3.7,12
2695,Supplier 2695,Hyderabad,TG,4.1,3
2696,Supplier 2696,Hyderabad,TG,4.0,3
2697,Supplier 2697,Ahmedabad,GJ,3.8,12
2698,Supplier 2698,Hyderabad,TG,3.3,3
2699,Supplier 2699,Delhi,DL,4.8,10
2700,Supplier 2700,Ahmedabad,GJ,3.4,14
2701,Supplier 2701,Bengaluru,KA,4.3,3
2702,Supplier 2702,Indore,MP,4.7,12
2703,Supplier 2703,Bengaluru,KA,4.0,11
2704,Supplier 2704,Hyderabad,TG,3.2,4
2705,Supplier 2705,Chennai,TN,4.4,11
2706,Supplier 2706,Bengaluru,KA,3.7,14
2707,Supplier 2707,Bengaluru,KA,4.2,8
2708,Supplier 2708,Delhi,DL,4.8,9
2709,Supplier 2709,Chennai,TN,4.1,12
2710,Supplier 2710,Pune,MH,5.0,12
2711,Supplier 2711,Bengaluru,KA,4.0,5
2712,Supplier 2712,Chennai,TN,3.3,5
2713,Supplier 2713,Delhi,DL,4.0,8
2714,Supplier 2714,Chennai,TN,3.5,11
2715,Supplier 2715,Pune,MH,3.5,14
2716,Supplier 2716,Hyderabad,TG,5.0,8
2717,Supplier 2717,Ahmedabad,GJ,3.6,2
2718,Supplier 2718,Ahmedabad,GJ,3.6,15
2719,Supplier 2719,Delhi,DL,3.6,11
2720,Supplier 2720,Pune,MH,4.3,8
2721,Supplier 2721,Indore,MP,3.9,15
2722,Supplier 2722,Chennai,TN,4.2,10
2723,Supplier 2723,Delhi,DL,4.3,2
2724,Supplier 2724,Hyderabad,TG,4.3,10
2725,Supplier 2725,Delhi,DL,3.4,6
2726,Supplier 2726,Indore,MP,3.6,9
2727,Supplier 2727,Chennai,TN,3.1,14
2728,Supplier 2728,Hyderabad,TG,4.0,10
2729,Supplier 2729,Bengaluru,KA,4.9,14
2730,Supplier 2730,Indore,MP,4.6,5
2731,Supplier 2731,Ahmedabad,GJ,4.4,9
2732,Supplier 2732,Pune,MH,3.7,4
2733,Supplier 2733,Chennai,TN,4.6,11
2734,Supplier 2734,Pune,MH,4.6,11
2735,Supplier 2735,Indore,MP,3.4,12
2736,Supplier 2736,Bengaluru,KA,4.1,4
2737,Supplier 2737,Bengaluru,KA,4.6,4
2738,Supplier 2738,Ahmedabad,GJ,3.0,14
2739,Supplier 2739,Mumbai,MH,3.2,2
2740,Supplier 2740,Mumbai,MH,3.0,15
2741,Supplier 2741,Mumbai,MH,3.6,4
2742,Supplier 2742,Ahmedabad,GJ,3.2,8
2743,Supplier 2743,Delhi,DL,4.2,13
2744,Supplier 2744,Mumbai,MH,3.8,3
2745,Supplier 2745,Indore,MP,4.6,11
2746,Supplier 2746,Mumbai,MH,3.8,12
2747,Supplier 2747,Hyderabad,TG,4.9,15
2748,Supplier 2748,Bengaluru,KA,3.6,6
2749,Supplier 2749,Mumbai,MH,4.7,3
2750,Supplier 2750,Delhi,DL,4.5,5
2751,Supplier 2751,Indore,MP,4.5,6
2752,Supplier 2752,Delhi,DL,3.7,4
2753,Supplier 2753,Indore,MP,3.0,2
2754,Supplier 2754,Mumbai,MH,3.0,7
2755,Supplier 2755,Indore,MP,4.1,8
2756,Supplier 2756,Ahmedabad,GJ,3.6,8
2757,Supplier 2757,Pune,MH,4.8,7
2758,Supplier 2758,Pune,MH,3.0,11
2759,Supplier 2759,Hyderabad,TG,3.2,3
2760,Supplier 2760,Delhi,DL,3.1,7
2761,Supplier 2761,Bengaluru,KA,3.9,2
2762,Supplier 2762,Mumbai,MH,4.7,9
2763,Supplier 2763,Delhi,DL,4.6,8
2764,Supplier 2764,Mumbai,MH,3.3,7
2765,Supplier 2765,Delhi,DL,4.5,2
2766,Supplier 2766,Ahmedabad,GJ,3.5,10
2767,Supplier 2767,Mumbai,MH,3.3,9
2768,Supplier 2768,Bengaluru,KA,3.1,11
2769,Supplier 2769,Mumbai,MH,3.5,14
2770,Supplier 2770,Delhi,DL,3.4,8
2771,Supplier 2771,Pune,MH,3.3,6
2772,Supplier 2772,Pune,MH,4.3,12
2773,Supplier 2773,Mumbai,MH,3.4,8
2774,Supplier 2774,Chennai,TN,4.5,4
2775,Supplier 2775,Pune,MH,3.5,8
2776,Supplier 2776,Chennai,TN,3.4,13
2777,Supplier 2777,Indore,MP,4.1,5
2778,Supplier 2778,Bengaluru,KA,3.2,6
2779,Supplier 2779,Ahmedabad,GJ,3.5,5
2780,Supplier 2780,Hyderabad,TG,3.2,7
2781,Supplier 2781,Hyderabad,TG,4.1,10
2782,Supplier 2782,Mumbai,MH,3.8,6
2783,Supplier 2783,Bengaluru,KA,4.5,2
2784,Supplier 2784,Mumbai,MH,3.6,11
2785,Supplier 2785,Mumbai,MH,4.9,10
2786,Supplier 2786,Pune,MH,4.8,4
2787,Supplier 2787,Mumbai,MH,4.5,5
2788,Supplier 2788,Indore,MP,3.2,11
2789,Supplier 2789,Delhi,DL,3.0,14
2790,Supplier 2790,Hyderabad,TG,4.5,15
2791,Supplier 2791,Bengaluru,KA,4.8,5
2792,Supplier 2792,Ahmedabad,GJ,4.8,7
2793,Supplier 2793,Hyderabad,TG,3.5,14
2794,Supplier 2794,Ahmedabad,GJ,3.9,9
2795,Supplier 2795,Ahmedabad,GJ,3.3,5
2796,Supplier 2796,Chennai,TN,4.3,3
2797,Supplier 2797,Bengaluru,KA,3.4,4
2798,Supplier 2798,Ahmedabad,GJ,4.0,5
2799,Supplier 2799,Mumbai,MH,3.6,6
2800,Supplier 2800,Chennai,TN,4.4,8
2801,Supplier 2801,Delhi,DL,3.9,6
2802,Supplier 2802,Bengaluru,KA,3.2,3
2803,Supplier 2803,Pune,MH,5.0,4
2804,Supplier 2804,Mumbai,MH,3.7,13
2805,Supplier 2805,Pune,MH,4.4,4
2806,Supplier 2806,Delhi,DL,4.4,6
2807,Supplier 2807,Hyderabad,TG,3.3,2
2808,Supplier 2808,Bengaluru,KA,4.8,12
2809,Supplier 2809,Pune,MH,4.8,5
2810,Supplier 2810,Pune,MH,3.6,3
2811,Supplier 2811,Delhi,DL,3.3,7
2812,Supplier 2812,Pune,MH,4.6,7
2813,Supplier 2813,Mumbai,MH,4.9,12
2814,Supplier 2814,Ahmedabad,GJ,4.7,8
2815,Supplier 2815,Pune,MH,3.4,11
2816,Supplier 2816,Pune,MH,4.7,8
2817,Supplier 2817,Hyderabad,TG,3.9,6
2818,Supplier 2818,Indore,MP,3.1,13
2819,Supplier 2819,Pune,MH,3.4,12
2820,Supplier 2820,Delhi,DL,4.6,10
2821,Supplier 2821,Bengaluru,KA,4.3,11
2822,Supplier 2822,Chennai,TN,3.6,5
2823,Supplier 2823,Hyderabad,TG,3.2,5
2824,Supplier 2824,Indore,MP,4.8,13
2825,Supplier 2825,Mumbai,MH,4.2,3
2826,Supplier 2826,Chennai,TN,3.7,15
2827,Supplier 2827,Delhi,DL,3.2,5
2828,Supplier 2828,Indore,MP,3.5,7
2829,Supplier 2829,Bengaluru,KA,3.3,11
2830,Supplier 2830,Ahmedabad,GJ,3.1,15
2831,Supplier 2831,Bengaluru,KA,4.1,5
2832,Supplier 2832,Delhi,DL,4.1,7
2833,Supplier 2833,Ahmedabad,GJ,4.8,7
2834,Supplier 2834,Delhi,DL,4.5,7
2835,Supplier 2835,Ahmedabad,GJ,4.7,3
2836,Supplier 2836,Chennai,TN,3.9,8
2837,Supplier 2837,Delhi,DL,3.5,11
2838,Supplier 2838,Indore,MP,3.1,2
2839,Supplier 2839,Indore,MP,4.4,11
2840,Supplier 2840,Chennai,TN,3.7,10
2841,Supplier 2841,Pune,MH,4.6,6
2842,Supplier 2842,Chennai,TN,4.4,9
2843,Supplier 2843,Delhi,DL,3.9,3
2844,Supplier 2844,Delhi,DL,4.2,12
2845,Supplier 2845,Pune,MH,3.8,5
2846,Supplier 2846,Hyderabad,TG,4.6,11
2847,Supplier 2847,Ahmedabad,GJ,4.6,5
2848,Supplier 2848,Indore,MP,3.8,2
2849,Supplier 2849,Delhi,DL,3.7,14
2850,Supplier 2850,Ahmedabad,GJ,3.3,14
2851,Supplier 2851,Chennai,TN,3.5,9
2852,Supplier 2852,Mumbai,MH,3.8,5
2853,Supplier 2853,Ahmedabad,GJ,4.4,3
2854,Supplier 2854,Mumbai,MH,3.2,12
2855,Supplier 2855,Delhi,DL,4.2,7
2856,Supplier 2856,Ahmedabad,GJ,3.7,10
2857,Supplier 2857,Bengaluru,KA,4.9,6
2858,Supplier 2858,Delhi,DL,3.5,7
2859,Supplier 2859,Mumbai,MH,4.6,6
2860,Supplier 2860,Chennai,TN,4.6,8
2861,Supplier 2861,Pune,MH,3.4,5
2862,Supplier 2862,Pune,MH,3.9,10
2863,Supplier 2863,Bengaluru,KA,3.7,5
2864,Supplier 2864,Chennai,TN,3.6,11
2865,Supplier 2865,Chennai,TN,4.8,2
2866,Supplier 2866,Hyderabad,TG,3.2,9
2867,Supplier 2867,Mumbai,MH,4.0,12
2868,Supplier 2868,Chennai,TN,4.0,15
2869,Supplier 2869,Pune,MH,3.5,9
2870,Supplier 2870,Ahmedabad,GJ,3.9,13
2871,Supplier 2871,Ahmedabad,GJ,3.3,8
2872,Supplier 2872,Delhi,DL,4.5,2
2873,Supplier 2873,Hyderabad,TG,4.8,13
2874,Supplier 2874,Indore,MP,4.1,8
2875,Supplier 2875,Bengaluru,KA,3.4,6
2876,Supplier 2876,Hyderabad,TG,4.6,7
2877,Supplier 2877,Bengaluru,KA,4.1,11
2878,Supplier 2878,Ahmedabad,GJ,4.7,15
2879,Supplier 2879,Bengaluru,KA,3.9,11
2880,Supplier 2880,Pune,MH,4.8,15
2881,Supplier 2881,Chennai,TN,3.6,8
2882,Supplier 2882,Pune,MH,4.8,9
2883,Supplier 2883,Bengaluru,KA,4.4,2
2884,Supplier 2884,Indore,MP,4.5,14
2885,Supplier 2885,Indore,MP,3.7,3
2886,Supplier 2886,Chennai,TN,3.5,12
2887,Supplier 2887,Mumbai,MH,4.8,6
2888,Supplier 2888,Indore,MP,4.8,4
2889,Supplier 2889,Mumbai,MH,3.7,10
2890,Supplier 2890,Bengaluru,KA,3.4,10
2891,Supplier 2891,Chennai,TN,4.4,3
2892,Supplier 2892,Mumbai,MH,4.1,5
2893,Supplier 2893,Ahmedabad,GJ,4.9,7
2894,Supplier 2894,Pune,MH,3.3,7
2895,Supplier 2895,Chennai,TN,4.8,10
2896,Supplier 2896,Hyderabad,TG,4.5,12
2897,Supplier 2897,Pune,MH,4.9,2
2898,Supplier 2898,Chennai,TN,3.3,7
2899,Supplier 2899,Chennai,TN,3.0,5
2900,Supplier 2900,Pune,MH,4.7,15
2901,Supplier 2901,Bengaluru,KA,3.7,4
2902,Supplier 2902,Hyderabad,TG,4.8,8
2903,Supplier 2903,Bengaluru,KA,4.1,3
2904,Supplier 2904,Pune,MH,3.2,12
2905,Supplier 2905,Indore,MP,3.8,8
2906,Supplier 2906,Mumbai,MH,3.4,14
2907,Supplier 2907,Hyderabad,TG,4.5,3
2908,Supplier 2908,Delhi,DL,3.6,10
2909,Supplier 2909,Bengaluru,KA,4.2,8
2910,Supplier 2910,Bengaluru,KA,3.7,13
2911,Supplier 2911,Chennai,TN,4.9,10
2912,Supplier 2912,Ahmedabad,GJ,3.3,12
2913,Supplier 2913,Bengaluru,KA,3.0,12
2914,Supplier 2914,Bengaluru,KA,3.5,7
2915,Supplier 2915,Pune,MH,4.0,10
2916,Supplier 2916,Ahmedabad,GJ,3.8,10
2917,Supplier 2917,Chennai,TN,3.7,15
2918,Supplier 2918,Ahmedabad,GJ,4.6,11
2919,Supplier 2919,Delhi,DL,3.3,9
2920,Supplier 2920,Mumbai,MH,3.2,8
2921,Supplier 2921,Pune,MH,4.9,9
2922,Supplier 2922,Mumbai,MH,4.5,12
2923,Supplier 2923,Indore,MP,3.6,9
2924,Supplier 2924,Delhi,DL,4.8,7
2925,Supplier 2925,Ahmedabad,GJ,3.1,2
2926,Supplier 2926,Indore,MP,3.7,13
2927,Supplier 2927,Chennai,TN,3.8,3
2928,Supplier 2928,Bengaluru,KA,3.8,14
2929,Supplier 2929,Pune,MH,4.6,8
2930,Supplier 2930,Pune,MH,3.7,3
2931,Supplier 2931,Mumbai,MH,4.5,7
2932,Supplier 2932,Mumbai,MH,3.7,8
2933,Supplier 2933,Hyderabad,TG,3.6,14
2934,Supplier 2934,Hyderabad,TG,4.4,15
2935,Supplier 2935,Indore,MP,3.4,12
2936,Supplier 2936,Indore,MP,5.0,15
2937,Supplier 2937,Ahmedabad,GJ,4.5,12
2938,Supplier 2938,Delhi,DL,5.0,2
2939,Supplier 2939,Chennai,TN,4.1,9
2940,Supplier 2940,Pune,MH,3.0,4
2941,Supplier 2941,Ahmedabad,GJ,3.5,15
2942,Supplier 2942,Indore,MP,4.3,11
2943,Supplier 2943,Indore,MP,4.2,8
2944,Supplier 2944,Delhi,DL,4.1,3
2945,Supplier 2945,Delhi,DL,3.3,11
2946,Supplier 2946,Hyderabad,TG,4.9,8
2947,Supplier 2947,Chennai,TN,3.3,9
2948,Supplier 2948,Hyderabad,TG,4.2,6
2949,Supplier 2949,Indore,MP,4.1,4
2950,Supplier 2950,Bengaluru,KA,3.4,7
2951,Supplier 2951,Ahmedabad,GJ,4.1,14
2952,Supplier 2952,Bengaluru,KA,4.3,5
2953,Supplier 2953,Delhi,DL,4.1,15
2954,Supplier 2954,Mumbai,MH,4.1,11
2955,Supplier 2955,Mumbai,MH,3.6,15
2956,Supplier 2956,Chennai,TN,4.1,8
2957,Supplier 2957,Delhi,DL,4.9,10
2958,Supplier 2958,Delhi,DL,3.9,11
2959,Supplier 2959,Ahmedabad,GJ,4.3,11
2960,Supplier 2960,Ahmedabad,GJ,4.2,11
2961,Supplier 2961,Ahmedabad,GJ,4.0,3
2962,Supplier 2962,Mumbai,MH,3.4,10
2963,Supplier 2963,Delhi,DL,4.4,14
2964,Supplier 2964,Indore,MP,4.0,14
2965,Supplier 2965,Ahmedabad,GJ,4.3,6
2966,Supplier 2966,Ahmedabad,GJ,4.9,8
2967,Supplier 2967,Delhi,DL,4.6,10
2968,Supplier 2968,Pune,MH,3.7,5
2969,Supplier 2969,Delhi,DL,3.6,6
2970,Supplier 2970,Indore,MP,3.6,11
2971,Supplier 2971,Mumbai,MH,4.8,7
2972,Supplier 2972,Chennai,TN,4.3,2
2973,Supplier 2973,Mumbai,MH,4.1,7
2974,Supplier 2974,Delhi,DL,3.4,8
2975,Supplier 2975,Pune,MH,4.6,2
2976,Supplier 2976,Delhi,DL,4.9,4
2977,Supplier 2977,Chennai,TN,3.5,12
2978,Supplier 2978,Ahmedabad,GJ,4.6,3
2979,Supplier 2979,Pune,MH,3.5,5
2980,Supplier 2980,Pune,MH,4.8,14
2981,Supplier 2981,Bengaluru,KA,3.1,11
2982,Supplier 2982,Ahmedabad,GJ,3.1,7
2983,Supplier 2983,Indore,MP,3.0,15
2984,Supplier 2984,Bengaluru,KA,3.5,13
2985,Supplier 2985,Chennai,TN,4.9,10
2986,Supplier 2986,Pune,MH,5.0,13
2987,Supplier 2987,Delhi,DL,3.4,3
2988,Supplier 2988,Hyderabad,TG,3.6,2
2989,Supplier 2989,Mumbai,MH,3.4,11
2990,Supplier 2990,Hyderabad,TG,4.4,3
2991,Supplier 2991,Mumbai,MH,3.9,12
2992,Supplier 2992,Ahmedabad,GJ,3.2,14
2993,Supplier 2993,Bengaluru,KA,3.6,2
2994,Supplier 2994,Delhi,DL,4.5,9
2995,Supplier 2995,Delhi,DL,4.6,3
2996,Supplier 2996,Pune,MH,4.7,14
2997,Supplier 2997,Chennai,TN,4.8,6
2998,Supplier 2998,Hyderabad,TG,4.2,5
2999,Supplier 2999,Delhi,DL,3.5,6
3000,Supplier 3000,Hyderabad,TG,3.9,13
