InventoryID,ProductID,SupplierID,WarehouseID,DateID,QuantityReceived,QuantitySold,CurrentStock,PurchaseCost,SellingPrice,DeliveryDays,OrderStatus
408,1036,210,23,20250725,392,1,550,425.17,527.33,12,Pending
409,1164,429,90,20220626,299,237,107,192.07,218.23,4,Delivered
410,651,303,81,20220211,402,86,321,341.94,427.36,4,Delayed
411,1932,127,40,20251026,338,97,308,479.52,600.23,11,Delivered
412,572,72,73,20231009,221,57,260,423.74,499.88,11,Pending
413,1429,226,34,20220709,260,181,375,558.15,786.4,18,Pending
414,1699,324,88,20221216,28,26,301,590.81,777.02,8,Delayed
415,889,178,83,20251028,417,147,376,526.43,783.01,19,Delayed
416,1627,138,12,20241117,405,107,430,343.02,413.11,5,Delayed
417,1349,324,24,20240831,81,59,322,498.03,660.14,20,Delivered
418,661,360,14,20250713,193,2,272,643.68,794.23,5,Delivered
419,1871,184,40,20221130,249,139,205,1133.03,1445.3,16,Delayed
420,1180,356,56,20240328,252,213,163,393.81,491.98,12,Pending
421,1390,206,39,20220324,485,449,155,1149.5,1678.67,18,Delivered
422,863,219,100,20230706,498,295,408,897.75,1046.43,7,Pending
423,1816,306,90,20241209,111,72,110,212.24,261.75,3,Delivered
424,634,406,99,20221017,420,177,477,606.07,778.34,6,Delivered
425,1809,89,39,20230922,51,11,160,1289.49,1643.61,9,Delivered
426,1403,285,100,20240206,12,7,86,530.17,683.03,14,Delayed
427,436,468,61,20250930,202,118,208,1149.32,1308.31,6,Pending
428,1563,479,18,20240329,405,167,382,1233.29,1716.92,15,Delayed
429,807,274,10,20231212,260,13,360,1330.67,1558.57,9,Pending
430,742,175,65,20220104,322,306,219,1373.59,1865.65,6,Pending
431,385,23,28,20230911,232,23,382,588.42,689.6,6,Pending
432,638,199,87,20240911,27,8,234,285.69,359.77,18,Delivered
433,953,413,11,20231211,361,51,517,1209.25,1336.09,12,Delivered
434,1177,260,50,20251106,242,2,488,987.65,1351.18,15,Delivered
435,621,218,34,20250722,69,57,269,571.78,737.26,12,Delayed
436,1991,187,15,20230102,227,136,287,1308.07,1480.74,2,Pending
437,1942,479,91,20250423,142,50,355,1223.0,1701.26,16,Pending
438,100,238,37,20220323,72,62,245,563.31,819.99,13,Pending
439,872,173,87,20230830,402,12,667,415.51,505.8,15,Delivered
440,915,167,39,20250726,28,19,66,548.72,611.63,14,Delivered
441,359,44,69,20220713,74,18,308,658.03,796.14,16,Delayed
442,1265,125,94,20241208,301,234,87,133.27,166.47,6,Delayed
443,1483,327,13,20240222,272,40,404,1392.61,1949.25,15,Pending
444,46,95,96,20230611,379,334,85,1258.54,1602.59,5,Delivered
445,1170,134,39,20250614,273,124,174,573.87,739.81,15,Pending
446,1530,353,100,20230116,151,128,46,914.84,1339.23,11,Pending
447,11,209,27,20220208,410,212,264,426.66,548.25,12,Delivered
448,454,116,3,20251223,176,56,152,924.85,1286.71,16,Delayed
449,862,326,77,20231105,287,199,331,1396.21,1542.85,12,Pending
450,710,422,57,20221107,246,218,283,331.74,457.5,14,Pending
451,826,17,85,20250316,50,40,259,850.76,1053.34,8,Delayed
452,1085,190,39,20230821,394,161,464,1018.26,1132.13,20,Delivered
453,1279,181,73,20240602,222,195,38,1132.05,1373.81,17,Delivered
454,769,472,69,20220927,203,155,111,163.53,194.16,5,Delayed
455,593,92,21,20240401,291,209,262,1131.9,1434.43,10,Pending
456,1578,186,81,20220805,350,324,188,763.41,1002.36,9,Pending
457,1014,388,60,20230810,432,230,282,1387.39,1624.7,11,Delivered
458,1091,425,43,20240808,345,88,307,587.36,799.54,15,Pending
459,387,326,4,20250621,124,17,364,1498.39,2007.58,15,Delivered
460,666,313,32,20221207,301,241,106,1428.73,1584.59,14,Delayed
461,1048,443,25,20221127,244,94,272,279.31,411.94,8,Pending
462,272,151,9,20220305,115,73,278,699.61,960.89,16,Delivered
463,1632,91,60,20241021,338,56,451,1310.69,1918.26,9,Pending
464,1479,493,9,20220115,393,16,585,1303.25,1952.55,14,Delivered
465,1604,214,34,20250105,71,68,15,669.01,957.42,3,Pending
466,1663,204,93,20220323,196,102,355,951.32,1213.9,5,Delivered
467,299,434,34,20250402,395,57,424,562.37,766.29,6,Delivered
468,1630,248,27,20230626,59,21,75,698.2,966.05,9,Pending
469,702,152,89,20240629,179,115,196,860.98,1151.79,6,Delivered
470,1069,148,4,20230329,460,189,559,556.83,677.38,7,Delayed
471,1299,157,61,20251231,235,172,213,248.57,353.49,6,Delivered
472,1245,150,50,20230611,336,116,234,1279.36,1705.76,6,Delayed
473,25,133,47,20241107,391,264,334,725.92,1059.84,13,Delayed
474,320,301,65,20231006,277,191,279,1300.8,1683.36,7,Delayed
475,988,90,62,20240217,17,2,190,352.74,417.14,6,Pending
476,1247,399,94,20220902,342,100,424,758.21,1006.72,2,Delayed
477,1733,420,68,20230413,389,103,472,1003.08,1263.28,5,Pending
478,1040,35,35,20250207,283,275,48,1456.25,1634.48,20,Delayed
479,508,126,33,20230110,363,333,155,357.94,496.45,7,Delivered
480,1248,137,71,20230723,56,47,106,1105.34,1621.52,6,Delayed
481,621,32,27,20230412,134,122,249,165.44,240.33,3,Pending
482,1618,325,10,20230207,254,29,451,143.41,169.07,19,Delayed
483,441,307,63,20230907,301,4,594,656.04,959.13,16,Delayed
484,399,302,82,20250612,396,233,163,392.59,495.79,10,Pending
485,1293,91,43,20241104,257,145,265,411.02,539.62,12,Pending
486,1389,288,65,20230925,330,225,162,1466.3,2167.6,17,Delivered
487,654,458,66,20240821,263,83,271,117.03,148.96,11,Delivered
488,1896,442,57,20231203,336,275,154,306.52,350.5,9,Delivered
489,630,257,40,20231018,402,271,372,172.32,210.23,8,Delayed
490,1377,80,42,20221117,108,98,212,1183.0,1704.64,7,Pending
491,1960,265,61,20250831,314,213,238,358.51,432.06,11,Pending
492,297,157,43,20231226,434,381,214,685.57,870.76,14,Pending
493,12,391,52,20220424,219,90,200,1462.98,2058.15,2,Delayed
494,415,107,85,20230609,160,95,77,496.33,702.99,12,Delayed
495,1147,379,26,20230317,326,257,294,1287.48,1471.25,9,Delivered
496,667,371,62,20250429,250,243,30,1176.22,1477.36,17,Delivered
497,574,311,76,20240208,40,6,62,966.65,1170.05,13,Pending
498,1892,146,15,20240824,78,9,235,1466.22,2042.41,6,Delivered
499,1208,154,74,20230214,297,45,476,382.94,508.96,10,Delayed
500,1088,419,38,20251113,21,4,51,1308.67,1805.57,12,Pending
501,1854,396,58,20230316,104,41,302,356.97,444.39,8,Delayed
502,1990,361,34,20230607,319,11,379,196.4,248.31,14,Pending
503,1635,25,68,20220504,477,262,406,43.98,56.07,3,Delayed
504,1789,409,42,20250108,261,144,411,513.95,579.14,4,Delayed
505,189,499,72,20220819,282,81,463,1272.52,1444.43,16,Delayed
506,1332,98,97,20220530,402,350,272,1230.28,1582.49,6,Delayed
507,677,38,24,20250819,304,173,363,801.02,1103.03,15,Delivered
508,823,295,38,20220114,329,199,139,32.64,40.11,6,Pending
509,1753,115,75,20251013,403,167,508,697.47,952.86,20,Pending
510,1830,451,92,20250327,88,24,139,325.09,381.21,2,Delayed
511,1233,484,6,20220918,286,178,143,504.64,618.76,9,Delayed
512,428,104,39,20221201,227,69,277,1405.73,1668.45,13,Delivered
513,282,450,57,20220910,437,192,258,677.05,946.23,8,Pending
514,101,229,57,20240328,111,26,279,893.52,1027.42,7,Delayed
515,1871,297,93,20241123,72,20,159,198.13,256.71,13,Delayed
516,649,213,25,20230307,56,51,264,552.59,664.28,5,Pending
517,34,4,49,20240510,214,25,370,553.38,677.33,4,Pending
518,1938,435,84,20230908,127,21,305,1316.39,1456.37,10,Delayed
519,1326,460,42,20220403,82,31,141,855.58,984.93,6,Delivered
520,1424,241,98,20220321,41,38,110,1302.19,1776.68,13,Delayed
521,850,422,21,20240508,98,22,341,1448.64,2023.44,7,Pending
522,1801,474,15,20221129,25,15,114,472.98,638.58,10,Delayed
523,658,15,4,20231111,24,15,26,1107.73,1282.46,15,Delivered
524,1105,194,98,20250510,379,268,197,254.1,281.03,9,Delivered
525,860,34,15,20240901,247,106,415,671.82,969.28,2,Pending
526,976,241,33,20220920,175,168,283,561.06,754.87,5,Pending
527,1010,384,74,20230206,74,28,309,212.12,313.28,9,Delayed
528,169,381,13,20240407,154,26,255,354.81,416.49,11,Pending
529,1456,499,60,20250930,312,266,310,874.21,1270.61,6,Pending
530,865,192,85,20221025,306,17,486,955.18,1354.14,7,Delivered
531,293,325,5,20230503,92,50,207,37.33,48.24,13,Delivered
532,1288,446,74,20240410,241,54,419,939.54,1238.64,5,Delayed
533,573,336,99,20241119,483,172,483,1495.09,1756.02,12,Pending
534,1582,282,59,20250920,59,42,192,1149.64,1385.48,13,Pending
535,1316,14,70,20220916,58,14,278,1248.52,1433.44,11,Delivered
536,1789,178,40,20240715,233,141,134,1450.11,2158.74,7,Pending
537,1680,482,66,20230204,82,28,62,314.04,438.98,18,Delayed
538,1598,78,73,20241222,278,24,526,556.73,663.72,18,Delivered
539,767,82,13,20251025,94,81,128,1267.99,1775.75,6,Delayed
540,1930,490,79,20240518,449,103,488,92.39,137.44,14,Pending
541,799,462,67,20240512,467,243,463,496.44,689.37,11,Delivered
542,154,129,91,20250212,352,159,299,1386.12,1864.67,4,Delivered
543,1547,211,18,20221022,256,82,298,599.03,697.14,15,Pending
544,1212,100,32,20231219,46,14,173,227.85,287.22,20,Delayed
545,311,106,57,20221019,354,141,380,35.94,41.22,11,Delayed
546,211,396,81,20250510,251,59,416,462.26,531.57,16,Delivered
547,145,451,97,20231201,458,139,339,584.62,851.47,5,Delayed
548,956,219,75,20221211,458,363,344,1142.52,1359.43,5,Delivered
549,1499,309,77,20240113,133,126,228,644.08,872.87,10,Delayed
550,1501,142,33,20250804,270,168,316,1007.13,1209.06,13,Delivered
551,27,52,92,20240921,134,126,121,894.8,1222.52,5,Delayed
552,1000,288,78,20250304,202,155,312,1308.18,1788.31,3,Delayed
553,221,303,83,20220721,304,48,316,1450.76,1734.3,20,Delayed
554,1453,463,78,20240513,427,201,246,534.01,755.76,16,Delayed
555,1769,268,5,20240327,426,412,235,1010.22,1121.6,20,Delivered
556,50,323,43,20220722,159,105,68,1099.0,1582.31,10,Pending
557,1677,350,45,20231223,137,70,295,1179.89,1451.03,10,Delivered
558,429,286,99,20250125,341,164,382,1134.91,1602.93,7,Pending
559,1755,46,43,20231222,325,275,166,488.47,597.07,4,Delayed
560,832,161,80,20241015,337,95,437,319.18,460.38,17,Pending
561,691,413,57,20240111,396,81,401,497.68,569.64,20,Pending
562,1862,260,90,20250808,296,151,431,816.62,1028.28,4,Delivered
563,192,47,92,20250509,478,448,237,1281.27,1484.1,12,Delayed
564,725,204,18,20240228,63,37,317,1456.7,1791.06,9,Pending
565,1692,21,32,20250127,89,85,144,59.01,70.21,9,Delivered
566,1793,116,57,20250819,425,110,389,38.38,45.96,2,Delayed
567,990,430,57,20240428,294,282,302,304.51,357.62,18,Delayed
568,819,322,74,20240303,392,133,445,1209.07,1457.44,13,Pending
569,1844,474,31,20231018,286,182,143,1437.97,1659.13,9,Delayed
570,1186,66,13,20241105,372,243,403,483.96,688.63,9,Delayed
571,714,368,90,20250813,293,114,417,418.32,600.14,16,Delayed
572,897,255,76,20240612,43,10,44,848.74,1123.39,3,Pending
573,977,445,91,20221030,42,22,53,1433.01,1734.57,10,Delayed
574,57,366,77,20241002,230,180,118,1479.59,1754.91,16,Pending
575,1103,357,87,20230916,179,59,411,1201.66,1565.98,15,Delivered
576,1570,277,88,20250416,171,1,197,1073.93,1335.26,5,Delivered
577,1258,33,68,20240427,383,82,400,388.22,520.45,7,Delivered
578,61,333,64,20220902,179,22,205,1420.3,1888.43,14,Pending
579,781,357,61,20221011,443,175,361,161.88,201.07,15,Pending
580,1024,47,24,20230618,215,51,280,539.78,733.5,4,Pending
581,926,385,13,20241208,141,5,167,1473.37,1655.56,13,Delivered
582,346,1,68,20220126,12,5,203,473.27,672.05,20,Delayed
583,768,440,9,20221220,106,81,280,289.04,343.19,13,Delivered
584,1787,350,20,20250513,201,146,145,1339.33,1851.69,7,Delayed
585,305,417,57,20220304,328,19,584,1334.59,1891.73,5,Pending
586,1915,150,14,20231216,359,92,532,267.73,305.18,8,Delayed
587,318,314,44,20240720,485,337,428,1251.02,1768.47,5,Delayed
588,1136,34,44,20230520,197,36,283,1441.37,1868.46,14,Delivered
589,734,31,62,20250912,372,302,120,1274.71,1448.56,12,Delayed
590,1154,295,90,20241225,277,201,355,971.93,1178.98,6,Pending
591,1564,102,38,20250706,228,103,347,578.06,749.27,17,Delivered
592,659,288,62,20250602,209,78,385,1488.59,2096.38,3,Delayed
593,1703,22,25,20220702,167,150,309,823.32,1116.73,3,Delayed
594,58,25,39,20240228,106,45,336,97.6,139.58,15,Delayed
595,1042,269,23,20241107,199,174,47,1367.78,1558.53,7,Delivered
596,1460,164,10,20230221,263,105,450,967.82,1070.64,14,Delivered
597,1844,353,15,20230818,12,3,178,1476.91,2207.74,9,Pending
598,1880,429,52,20220402,89,18,197,940.21,1131.33,15,Delayed
599,1169,364,81,20230927,114,112,141,625.62,690.74,15,Pending
600,570,432,25,20240926,139,2,339,81.86,115.16,6,Delayed
601,1413,115,10,20250729,68,14,135,1355.28,1755.65,7,Delayed
602,671,86,95,20230610,499,348,354,441.51,536.25,20,Pending
603,223,390,16,20240319,431,103,372,841.03,1092.66,6,Delayed
604,74,241,62,20220812,67,29,57,1252.98,1470.74,4,Delivered
605,893,316,48,20240616,388,73,541,903.56,1008.75,18,Delivered
606,1574,108,93,20231014,32,0,110,525.19,777.37,7,Pending
607,947,103,83,20220426,210,97,191,1421.3,1850.87,9,Delivered
608,1285,100,43,20250909,379,224,167,1309.58,1476.88,9,Delayed
609,1083,148,72,20221126,83,70,175,103.94,142.8,15,Delayed
610,1095,9,80,20221214,380,164,405,76.88,112.29,9,Delivered
611,781,2,73,20220430,426,198,518,197.07,234.48,3,Delayed
612,1118,38,3,20250821,431,243,480,974.29,1181.8,14,Pending
613,1865,384,31,20251030,261,128,309,1470.59,1992.18,17,Delivered
614,931,275,47,20230404,83,36,136,1445.3,1814.4,10,Delivered
615,754,379,3,20240603,422,153,342,82.98,104.9,19,Delivered
616,824,65,81,20231224,116,51,280,1327.76,1705.15,16,Pending
617,1951,199,60,20240115,182,83,303,217.01,284.71,9,Delivered
618,1460,98,73,20230203,495,447,234,1352.52,1784.36,15,Pending
619,1319,158,28,20240315,82,60,77,823.39,1054.7,15,Delivered
620,409,112,44,20250203,465,80,581,1406.94,1790.63,16,Delivered
621,1422,106,50,20250308,351,88,402,1475.78,2025.14,6,Delayed
622,824,295,26,20221105,220,81,378,383.63,535.31,17,Pending
623,1251,478,98,20250608,281,18,312,1184.7,1343.81,2,Delivered
624,679,437,12,20231004,486,461,207,320.45,371.8,8,Pending
625,1722,34,47,20250630,475,161,612,1358.68,1737.27,12,Delayed
626,359,149,39,20220727,420,287,214,1353.21,1570.82,15,Delivered
627,1091,467,80,20240419,91,71,302,950.45,1311.57,10,Delayed
628,1737,463,32,20220821,349,75,501,163.66,182.6,14,Pending
629,777,245,22,20220210,310,185,350,885.64,1038.62,2,Pending
630,1939,344,73,20231206,463,173,333,1332.01,1501.92,6,Delayed
631,615,347,51,20221103,66,25,205,452.68,641.5,4,Pending
632,1235,410,64,20220202,328,302,239,1487.72,1853.83,10,Delivered
633,1052,144,67,20220218,260,163,182,96.98,115.94,11,Pending
634,920,222,44,20220324,149,117,73,512.72,570.43,2,Delayed
635,1175,10,39,20240219,112,60,246,594.83,819.74,10,Delayed
636,769,172,47,20241115,447,401,263,622.65,770.13,13,Delayed
637,536,283,25,20240928,154,68,128,1371.77,2013.09,4,Delayed
638,1871,164,66,20220821,21,4,71,379.58,444.43,4,Delivered
639,1172,411,31,20220628,452,38,418,1090.2,1520.39,12,Delayed
640,145,80,75,20250706,456,235,390,1183.47,1351.92,5,Delivered
641,1443,72,26,20220616,105,11,140,25.68,36.38,9,Delivered
642,103,368,11,20240303,174,160,285,305.11,435.4,17,Delayed
643,1447,96,61,20230813,384,346,69,674.92,879.44,4,Delivered
644,1996,102,34,20221022,459,277,476,1459.63,2014.27,4,Delivered
645,384,435,42,20230412,93,50,194,910.3,1185.81,11,Delivered
646,874,129,45,20230509,281,3,406,436.54,508.35,3,Delivered
647,1012,177,94,20220504,327,220,147,1017.57,1485.1,16,Delivered
648,1525,346,12,20231015,311,185,159,862.42,1199.51,12,Pending
649,734,381,62,20240129,265,153,362,483.94,725.74,8,Delivered
650,1203,88,6,20251115,190,104,324,1322.36,1626.17,14,Pending
651,1780,461,60,20240715,88,18,267,641.0,711.38,6,Pending
652,782,446,81,20221102,214,93,128,662.88,945.9,7,Delivered
653,1215,485,24,20230321,58,1,257,718.99,868.8,8,Delivered
654,1019,201,21,20230914,434,281,295,357.05,462.24,17,Pending
655,892,486,21,20240925,350,30,500,1442.93,1625.84,12,Delayed
656,977,312,38,20221017,130,126,114,636.19,703.11,11,Delayed
657,325,174,81,20230929,360,316,263,925.21,1239.45,18,Pending
658,699,372,48,20251111,452,65,576,856.68,1104.61,2,Pending
659,758,214,32,20230305,493,167,445,1367.02,1997.25,17,Pending
660,1137,175,74,20231110,367,99,333,1448.9,2046.77,20,Delivered
661,1451,304,79,20230501,426,419,134,743.11,957.05,2,Pending
662,1047,451,13,20240226,394,75,483,140.34,181.93,10,Delivered
663,921,200,100,20230131,415,394,162,1073.62,1337.21,3,Pending
664,506,115,82,20220107,177,91,333,851.58,1203.69,12,Pending
665,644,310,69,20230214,431,415,112,1437.43,1924.77,5,Pending
666,1503,32,95,20230204,278,258,164,387.38,484.38,2,Pending
667,535,105,19,20230830,22,0,237,136.49,175.52,6,Pending
668,1282,196,72,20221118,314,227,247,179.46,217.04,10,Delivered
669,1447,311,59,20230807,93,75,83,497.75,550.9,3,Pending
670,1132,245,48,20221018,171,96,356,57.69,73.48,12,Pending
671,365,168,79,20220312,339,144,360,857.11,1137.74,18,Delivered
672,1481,368,92,20220928,264,32,266,227.07,259.06,7,Delayed
673,482,48,97,20240108,192,86,147,630.71,883.21,17,Pending
674,1117,32,68,20240502,338,202,215,831.18,944.05,8,Pending
675,326,60,98,20230619,126,30,124,974.24,1288.99,3,Delayed
676,1727,358,29,20240907,31,2,141,1142.62,1691.06,6,Delayed
677,655,166,50,20250723,353,202,160,775.17,942.49,2,Delayed
678,1464,357,54,20250131,44,2,144,892.71,1056.55,20,Pending
679,15,179,90,20220615,307,188,379,1349.9,1573.54,8,Delivered
680,1099,4,81,20250629,154,68,370,573.96,720.53,8,Delayed
681,525,172,26,20231101,469,133,537,196.37,238.42,2,Pending
682,1236,496,84,20251007,272,207,169,293.55,327.8,5,Delayed
683,1911,448,27,20230214,398,291,259,1252.74,1715.86,20,Pending
684,740,238,7,20250819,330,117,503,1337.51,1922.57,8,Delayed
685,49,159,2,20230320,434,92,512,325.4,481.17,14,Delayed
686,671,235,51,20250517,395,84,562,730.66,978.13,9,Delivered
687,1263,55,1,20220305,327,25,307,1421.24,2092.16,11,Pending
688,782,374,73,20221123,59,3,244,338.66,398.37,15,Delayed
689,1795,191,10,20230728,223,167,67,460.26,512.73,5,Pending
690,291,135,59,20230224,71,3,311,278.38,318.75,9,Pending
691,1782,454,75,20251124,295,139,294,53.39,70.76,4,Delayed
692,1417,79,28,20220514,213,173,233,64.25,83.46,16,Pending
693,359,499,2,20250327,469,22,479,1439.95,2088.72,11,Delayed
694,982,104,35,20220219,353,139,310,367.53,470.14,2,Delayed
695,91,448,73,20240610,296,250,164,1079.04,1507.43,11,Pending
696,182,307,48,20240723,430,241,467,262.56,357.98,13,Delayed
697,1129,277,19,20231019,386,327,236,622.36,829.04,13,Pending
698,712,393,38,20221030,426,344,335,1020.05,1288.46,15,Delivered
699,1234,130,18,20231113,483,183,538,687.14,904.06,7,Delivered
700,704,260,81,20221025,316,174,418,956.39,1336.95,20,Delivered
701,1672,406,27,20251120,212,20,406,1323.47,1980.18,19,Delivered
702,1065,54,74,20220109,140,140,84,1114.77,1531.25,12,Pending
703,240,167,94,20240204,290,202,355,992.2,1247.31,20,Pending
704,1536,209,89,20220806,125,81,276,250.44,345.0,8,Delayed
705,2,458,65,20220809,263,73,226,1048.51,1281.93,14,Pending
706,1691,108,70,20250731,59,52,104,54.79,60.95,5,Delivered
707,381,424,100,20251025,46,4,171,689.85,791.66,13,Delayed
708,826,6,90,20250508,163,87,274,574.88,702.22,20,Pending
709,1301,315,76,20220327,357,251,122,759.99,942.84,10,Delayed
710,970,441,50,20250108,404,50,570,1039.11,1400.82,13,Delayed
711,1005,14,49,20220321,259,44,458,393.19,446.99,9,Delayed
712,1702,367,81,20220712,242,97,317,377.24,563.45,3,Pending
713,635,283,100,20251212,447,231,326,928.3,1056.39,6,Delayed
714,1767,346,100,20220227,488,259,456,122.27,143.36,10,Delayed
715,1158,199,69,20250831,380,24,485,886.78,1223.12,17,Delivered
716,1848,232,38,20221130,30,9,190,651.56,895.71,4,Delivered
717,988,249,32,20220112,208,198,100,1163.24,1299.98,7,Delivered
718,697,444,88,20250410,442,252,307,1076.47,1532.21,5,Delivered
719,337,72,17,20250524,298,12,510,754.3,1069.4,15,Delivered
720,1451,269,89,20240125,335,278,111,639.56,712.1,15,Delayed
721,1438,217,9,20220514,54,16,221,722.45,941.24,9,Delivered
722,248,13,21,20220626,302,95,307,680.23,1019.4,13,Delayed
723,539,245,9,20250906,104,74,241,191.46,213.65,8,Delivered
724,616,69,96,20251207,210,2,398,108.79,153.96,5,Delayed
725,1364,137,75,20241222,14,4,80,492.9,590.23,17,Delivered
726,387,340,61,20240906,255,109,196,275.18,363.57,19,Delivered
727,300,342,17,20241110,84,8,320,779.81,1165.77,20,Delivered
728,506,321,97,20240426,439,320,304,1407.66,2014.63,15,Delivered
729,1541,222,6,20231019,409,202,221,305.06,424.22,13,Pending
730,922,311,29,20220918,255,208,127,377.18,493.54,17,Delivered
731,887,308,4,20240504,43,35,51,1062.62,1499.16,3,Pending
732,569,202,36,20240809,342,174,323,1257.76,1688.06,11,Pending
733,1048,250,50,20251110,311,286,318,223.16,275.56,17,Pending
734,1092,265,79,20250717,42,16,163,1402.56,2033.57,18,Delivered
735,642,475,42,20230506,299,97,380,1459.06,1716.93,12,Delayed
736,1385,211,36,20230625,316,217,195,1157.1,1684.99,6,Delayed
